,MESSAGE,SPAM
740,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,True
741,Dude just saw a parked car with its sunroof popped up. Sux,False
742,Howz that persons story,False
743,"U so lousy, run already come back then half dead... Hee...",False
744,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",False
745,Hey you around? I've got enough for a half + the ten I owe you,False
746,God bless.get good sleep my dear...i will pray!,False
747,Its ok my arm is feeling weak cuz i got a shot so we can go another time,False
748,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...,False
749,U WILL SWITCH YOUR FONE ON DAMMIT!!,False
750,Your daily text from me ÛÒ a favour this time,False
751,Ok,False
752,FreeMsg>FAV XMAS TONES!Reply REAL,True
753,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,False
754,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,False
755,"Just dropped em off, omw back now",False
756,:) ,False
757,Ranjith cal drpd Deeraj and deepak 5min hold,False
758,"\Im on gloucesterroad what are uup to later?\""""",False
759,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,False
760,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp å£1.50/msg.,True
761,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,False
762,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",False
763,I'm leaving my house now...,False
764,I absolutely LOVE South Park! I only recently started watching the office.,False
765,Yes i have. So that's why u texted. Pshew...missing you so much,False
766,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,False
767,Oh yeah clearly it's my fault,False
768,Sweet heart how are you?,False
769,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",False
770,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",False
771,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,False
772,It took Mr owl 3 licks,False
773,"That's cool, I'll come by like  &lt;#&gt; ish",False
774,Now am free call me pa.,False
775,Call FREEPHONE 0800 542 0578 now!,True
776,Thats cool. Where should i cum? On you or in you? :),False
777,Didn't you get hep b immunisation in nigeria.,False
778,And pls pls drink plenty plenty water,False
779,"K give me a sec, breaking a  &lt;#&gt;  at cstore",False
780,So i could kiss and feel you next to me...,False
781,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,False
782,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,False
783,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",False
784,Just finished. Missing you plenty,False
785,Sry da..jst nw only i came to home..,False
786,At WHAT TIME should i come tomorrow,False
787,cool. We will have fun practicing making babies!,False
788,"Cool, text me when you're ready",False
789,Ding me on ya break fassyole! Blacko from londn,False
790,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,False
791,Tired. I haven't slept well the past few nights.,False
792,And is there a way you can send shade's stuff to her. And she has been wonderful too.,False
793,"Dude u knw also telugu..thts gud..k, gud nyt..",False
794,Shb b ok lor... Thanx...,False
795,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",False
796,THANX 4 PUTTIN DA FONE DOWN ON ME!!,False
797,Not course. Only maths one day one chapter with in one month we can finish.,False
798,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",False
799,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,False
800,I will come with karnan car. Please wait till 6pm will directly goto doctor.,False
801,Umma. Did she say anything,False
802,Takin a shower now but yeah I'll leave when I'm done,False
803,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",False
804,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,False
805,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,False
806,Its ok..come to my home it vl nice to meet and v can chat..,False
807,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",False
808,"Im in inperialmusic listening2the weirdest track ever byåÓleafcutter johnåÓ-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",False
809,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,False
810,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",False
811,Free any day but i finish at 6 on mon n thurs...,False
812,Eat jap done oso aft ur lect wat... ÌÏ got lect at 12 rite... ,False
813,Yes.i'm in office da:),False
814,"Nah, Wednesday. When should I bring the mini cheetos bag over?",False
815,Mum not going robinson already.,False
816,Long beach lor. Expected... U having dinner now?,False
817,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",False
818,I love to cuddle! I want to hold you in my strong arms right now...,False
819,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,False
820,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,True
821,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,False
822,K da:)how many page you want?,False
823,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,True
824,I just cooked a rather nice salmon a la you,False
825,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,False
826,Detroit. The home of snow. Enjoy it.,False
827,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ,False
828,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,False
829,"Auction round 4. The highest bid is now å£54. Next maximum bid is å£71. To bid, send BIDS e. g. 10 (to bid å£10) to 83383. Good luck.",True
830,What pa tell me.. I went to bath:-),False
831,"Haha awesome, omw back now then",False
832,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",True
833,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",False
834,Yo guess what I just dropped,False
835,Are you staying in town ?,False
836,Did u got that persons story,False
837,Staff of placement training in Amrita college.,False
838,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,False
839,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",True
840,I'm still looking for a car to buy. And have not gone 4the driving test yet.,False
841,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,True
842,Great to hear you are settling well. So what's happenin wit ola?,False
843,Ok enjoy . R u there in home.,False
844,"Sorry, I'll call later",False
845,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,False
846,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,False
847,No pic. Please re-send.,False
848,Send me your resume:-),False
849,I went to ur hon lab but no one is there.,False
850,Dear how you. Are you ok?,False
851,I have a rather prominent bite mark on my right cheek,False
852,Designation is software developer and may be she get chennai:),False
853,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,True
854,if you text on your way to cup stop that should work. And that should be BUS,False
855,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,True
856,Where @,False
857,i cant talk to you now.i will call when i can.dont keep calling.,False
858,Do u knw dis no. &lt;#&gt; ?,False
859,"Haha I heard that, text me when you're around",False
860,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,False
861,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,True
862,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),False
863,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",False
864,Just normal only here :),False
865,Then why no one talking to me,False
866,"Are you being good, baby? :)",False
867,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",True
868,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,True
869,I'm coming home 4 dinner.,False
870,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,False
871,Sorry . I will be able to get to you. See you in the morning.,False
872,Don know. I did't msg him recently.,False
873,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",True
874,How are you holding up?,False
875,I have no money 4 steve mate! !,False
876,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,False
877,Lol your always so convincing.,False
878,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP,True
879,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",False
880,Please attend the phone:),False
881,What is this 'hex' place you talk of? Explain!,False
882,Hi its in durban are you still on this number,False
883,"Sure, I'll see if I can come by in a bit",False
884,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,False
885,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",True
886,I asked you to call him now ok,False
887,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,False
888,"Sorry, I'll call later",False
889,Wife.how she knew the time of murder exactly,False
890,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,False
891,Also remember to get dobby's bowl from your car,False
892,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",False
893,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",False
894,So when do you wanna gym harri,False
895,I notice you like looking in the shit mirror youre turning into a right freak,False
896,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,False
897,Thanks for picking up the trash.,False
898,Tomarrow final hearing on my laptop case so i cant.,False
899,Finished class where are you.,False
900,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,True
901,Lmao you know me so well...,False
902,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,True
903,Happy birthday... May all ur dreams come true...,False
904,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,False
905,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",False
906,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,True
907,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,False
908,Send me yetty's number pls.,False
909,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",False
910,In meeting da. I will call you,False
911,My exam is for february 4. Wish you a great day.,False
912,K:)all the best:)congrats...,False
913,We have to pick rayan macleran there.,False
914,All will come alive.better correct any good looking figure there itself..,False
915,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",True
916,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,True
917,Goin to workout lor... Muz lose e fats... ,False
918,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,False
919,Dear got train and seat mine lower seat,False
920,None of that's happening til you get here though,False
921,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,True
922,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",False
923,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,False
924,Wat r u doing?,False
925,I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?,False
926,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",False
927,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,False
928,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",True
929,....photoshop makes my computer shut down.,False
930,THIS IS A LONG FUCKIN SHOWR,False
931,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,False
932,Armand says get your ass over to epsilon,False
933,"I'm in a meeting, call me later at",False
934,Shall i ask one thing if you dont mistake me.,False
935,K I'll call you when I'm close,False
936,They did't play one day last year know even though they have very good team.. Like india.,False
937,"Yes obviously, but you are the eggs-pert and the potato headÛ_ Speak soon! ",False
938,Cheers for the message Zogtorius. IåÕve been staring at my phone for an age deciding whether to text or not.,False
939,meet you in corporation st outside gap Û_ you can see how my mind is working!,False
940,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,False
941,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,False
942,Jos ask if u wana meet up?,False
943,Keep my payasam there if rinu brings,False
944,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,False
945,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",True
946,So how many days since then?,False
947,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",False
948,Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?,False
949,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",False
950,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",False
951,You call him now ok i said call him,False
952,Yeah but which is worse for i,False
953,Wish u many many returns of the day.. Happy birthday vikky..,False
954,I am in hospital da. . I will return home in evening,False
955,"Sorry, I'll call later",False
956,"Babe, I need your advice",False
957,ÌÏ takin linear algebra today?,False
958,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""",False
959,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,False
960,Yes princess! I want to make you happy...,False
961,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,False
962,Networking job is there.,False
963,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,False
964,Ay wana meet on sat?Ì_ wkg on sat?,False
965,K k:) sms chat with me.,False
966,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,True
967,Have you got Xmas radio times. If not i will get it now,False
968,I've been trying to reach him without success,False
969,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,False
970,"Hey , is * rite u put åÈ10 evey mnth is that all?",False
971,Pls accept me for one day. Or am begging you change the number.,False
972,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,False
973,No way I'm going back there!,False
974,Why you Dint come with us.,False
975,Why i come in between you people,False
976,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",False
977,Unlimited texts. Limited minutes.,False
978,Lol they were mad at first but then they woke up and gave in.,False
979,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,False
980,Guess he wants alone time. We could just show up and watch when they do..,False
981,And maybe some pressies,False
982,Huh means computational science... Y they like dat one push here n there...,False
983,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, å£3 per pole. UnSub 08718727870.",True
984,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",False
985,S:)but he had some luck.2 catches put down:),False
986,Still otside le..u come 2morrow maga..,False
987,I plane to give on this month end.,False
988,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,False
989,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,False
990,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",False
991,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",True
992,What u talking bout early morning? It's almost noon where your at!,False
993,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 å£3/wk 087016248,True
994,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",True
995,Did u find out what time the bus is at coz i need to sort some stuff out.,False
996,"Jus chillaxin, what up",False
997,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",False
998,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,True
999,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",False
